Student ID,Status,Application Date
6079,2,2007-07-17
4987,10,2018-01-04
4178,5,1995-09-02
5525,9,1986-04-24
3186,10,2027-08-06
5549,5,2060-11-02
9429,2,1992-09-03
4046,7,2002-10-12
3846,6,1981-09-14
5087,9,1970-07-31
8555,5,2051-05-30
8524,3,1973-12-10
9077,6,2032-06-17
3335,9,2006-12-07
9120,9,1983-10-16
3672,9,1998-08-26
1679,8,1970-09-12
5439,1,1989-06-21
3929,2,1971-08-09
4073,6,2034-03-11
6947,10,2014-11-06
5062,1,1973-01-22
4830,6,2037-11-25
9857,9,2051-10-30
5495,7,2004-06-29
7927,3,2025-10-07
10047,10,1996-06-06
4061,6,1977-03-28
2130,3,1985-09-23
1261,3,1986-07-01
5851,5,2026-04-11
6064,5,2036-02-27
8935,8,2013-09-11
7786,4,2024-09-26
3751,5,1970-08-21
4932,3,2082-02-23
3861,7,1973-12-13
7018,3,2061-08-31
4890,10,1978-06-29
2149,3,2110-09-28
4163,4,2012-10-03
3987,9,2032-12-19
8751,7,2006-11-20
4694,2,1980-02-16
1769,8,1976-02-03
8664,6,2000-03-31
4670,4,1989-02-02
3890,4,2006-09-23
2733,9,1988-09-03
5479,6,2001-06-11
9963,9,2012-08-06
9356,2,1981-12-08
9031,6,2093-08-24
2627,7,1973-12-24
2094,10,2043-08-24
8473,7,1995-03-31
5185,4,1985-04-17
5251,5,2068-04-09
7268,8,2043-07-23
5339,7,1978-12-18
1898,8,1974-03-21
10133,9,1972-10-12
2014,6,1999-07-04
1942,4,2013-08-31
4573,4,2119-10-19
9416,4,2045-08-21
5803,8,2021-04-10
7463,8,1973-03-18
5094,3,1974-07-14
3500,9,1998-07-14
7416,6,1981-09-17
5727,5,2052-06-13
6471,4,2121-04-05
6924,9,2016-11-25
4593,8,2001-03-03
9220,7,1978-06-28
9519,7,2080-05-15
2634,9,1972-07-28
3976,2,2008-07-15
7754,8,1997-11-27
4526,10,1991-10-31
8457,7,2044-06-12
1728,8,2035-07-21
8625,1,2048-07-01
8813,3,2007-03-05
9333,3,2036-08-13
9104,10,1992-01-27
3901,6,1971-02-13
5254,7,2000-02-13
3449,5,1995-07-13
5569,6,2034-08-28
7693,1,2047-10-20
5923,8,1989-02-07
6973,10,1986-02-16
3427,6,1980-09-09
1854,7,2022-05-13
6181,6,2121-07-04
8503,1,1982-05-26
3819,4,2137-04-08
10280,2,2008-04-28
6472,3,1976-01-24
6789,4,1975-01-25
1292,6,1984-02-13
8975,10,1985-04-13
7645,9,2210-04-19
9765,9,1994-12-11
10856,7,1974-03-18
6062,7,2000-08-30
4923,9,1982-04-21
1987,7,2003-09-04
5172,4,1997-07-16
3996,8,1985-04-05
5051,2,2010-06-05
2659,10,1980-12-05
2056,2,1987-05-24
2882,3,2006-02-19
5212,8,2097-02-03
2469,5,1985-07-25
7651,3,1990-11-13
8250,9,2102-10-03
5805,9,2013-09-06
5586,10,2031-07-11
7096,10,2030-08-30
6016,5,1997-02-14
5321,5,1995-10-19
6857,7,2004-02-14
1319,1,1975-07-30
8940,7,2000-02-01
8882,1,1977-02-01
9166,2,1975-05-28
10842,4,2003-10-21
10294,10,2002-08-07
2916,7,1993-06-24
5325,9,1991-01-20
3700,9,2030-02-13
8843,5,1971-12-03
3710,3,2049-06-07
1574,3,1995-06-12
1631,6,2006-08-24
3510,9,1981-06-24
7063,5,1971-11-07
5821,5,1970-02-12
1900,9,2034-10-30
6792,9,1988-02-29
9593,6,1976-01-05
4640,6,2168-06-20
5550,7,2096-11-25
8995,10,1975-08-22
10032,8,1988-03-19
1363,10,2001-06-28
3184,4,2008-02-28
4774,1,1978-01-29
6882,5,1984-10-26
10756,10,2022-11-14
7461,9,2031-06-15
1504,4,1974-11-06
9098,5,2019-01-29
1779,9,1977-10-22
2474,6,1987-09-06
4549,4,1970-09-30
5807,9,1993-09-27
5737,8,2040-12-03
1544,7,2031-06-02
5751,7,2145-04-25
5930,9,2033-03-17
10807,7,1975-02-03
7060,9,1996-04-09
9554,10,2004-03-09
9400,8,2241-05-26
5831,6,1982-01-24
6907,6,1970-06-24
8422,5,1976-07-05
5371,8,2001-01-05
4703,9,1974-12-23
7255,8,1975-10-18
10400,2,1979-11-27
9890,7,2010-06-11
2340,5,1970-09-22
7374,10,2009-12-29
9939,5,1987-06-11
3448,5,2051-10-11
10769,3,1981-01-06
10745,7,1980-08-27
10785,5,1986-01-09
4597,1,2009-06-11
8073,9,2046-09-24
9650,7,1978-05-29
10007,4,1980-11-13
1440,7,1978-01-15
1950,9,1971-09-24
10085,8,2030-05-20
6919,2,1976-04-15
7276,4,2027-02-14
7468,3,2040-09-27
2635,9,1998-01-12
5129,8,1986-09-16
7600,6,2065-11-07
9230,5,2012-06-01
10194,7,1976-12-03
8179,5,2004-06-05
10206,4,2017-10-30
8195,2,1992-01-03
2452,4,1985-09-11
9086,8,2027-11-05
2058,10,1973-08-16
1291,8,1990-05-12
5091,3,1972-04-29
6968,6,1979-12-21
4552,7,2038-10-30
2557,8,1978-02-16
5318,2,2009-05-23
4041,8,1988-11-20
7328,5,2025-01-21
3242,5,2108-02-28
2651,1,2033-06-21
4802,7,2011-10-19
8202,3,2074-02-08
3377,3,1975-03-14
5438,10,1994-09-20
4222,7,1971-12-15
8842,10,1982-12-31
6196,10,1976-03-27
3563,10,1981-10-17
1450,5,2010-03-30
5615,6,2184-10-18
6671,5,2003-12-21
6191,7,2033-12-20
8303,5,2037-11-14
1770,6,2005-12-15
7571,2,2009-08-19
5836,2,1997-02-22
6767,3,1999-10-12
7082,10,2052-11-25
1643,10,1988-06-18
7258,5,2052-04-23
2620,8,1975-03-17
6120,4,2071-10-31
9722,1,2092-09-07
10286,9,2001-08-25
1361,9,1991-02-12
1838,8,2004-12-19
1718,9,1986-05-02
5032,2,1983-06-02
4978,5,2020-03-26
7593,3,2115-01-23
3422,4,1980-03-17
8508,4,2094-07-23
1299,8,1973-10-30
7663,3,1980-09-20
10273,2,1995-04-24
8997,2,1995-02-09
5944,2,2025-02-23
5662,5,1973-08-06
2327,3,1984-01-03
5491,6,1988-12-24
5065,3,2005-01-21
9695,4,1972-06-06
4916,1,1983-05-23
8716,8,1991-06-04
6679,2,2026-11-18
7362,5,1981-04-02
10188,8,2002-04-18
7272,8,2051-05-25
4363,7,2014-12-18
8404,6,1979-01-11
5600,9,2092-05-22
9144,8,1999-11-07
7418,4,1992-10-08
3701,1,1988-06-24
1353,2,1984-10-10
1582,6,1981-06-04
10175,10,2013-01-22
5995,10,1999-07-07
2326,6,1988-11-02
9617,5,1970-02-13
10624,2,2039-05-24
6705,10,2039-07-29
8756,6,1979-05-02
3253,10,2143-02-01
2823,7,2010-10-18
6593,1,2004-03-17
9933,1,2018-04-09
10620,9,2032-01-12
5612,2,2091-09-24
5790,1,1989-04-03
5498,10,1990-04-04
4992,4,1994-11-28
2410,10,1991-12-14
3604,1,1986-07-20
2148,4,2024-09-17
6708,9,2025-04-30
4536,9,1992-08-03
3236,2,2013-04-29
5616,9,2011-05-08
6197,8,2057-09-08
8744,4,1979-05-18
10705,10,2157-01-07
9536,3,2005-12-08
5759,5,1974-09-14
10128,2,1981-04-05
9420,5,2035-11-20
3934,3,1988-06-12
1689,7,2003-10-30
6583,5,2010-01-08
9181,7,2045-09-26
2775,2,1975-01-23
6315,2,2004-02-02
3698,3,1976-01-03
9670,1,1979-11-25
7287,2,1989-06-14
6715,7,1984-12-22
8765,7,1980-10-04
6101,3,1995-04-30
10295,9,1985-07-10
7779,3,2003-09-15
6171,9,1978-10-21
2740,10,2014-04-11
6673,6,1972-03-03
4459,1,1986-01-28
8037,8,2061-06-19
6787,6,1986-03-19
4900,6,1971-01-31
7298,10,2020-10-28
3332,6,1986-01-07
9679,10,1979-07-26
3404,8,1970-02-22
10629,1,1976-03-25
6800,5,2022-12-03
8990,7,1983-05-19
1358,2,1995-10-17
6229,5,1974-09-26
7441,5,1987-01-10
5887,9,1998-01-17
6894,6,2083-06-26
3770,5,2011-10-14
2536,7,2001-05-20
7144,6,1970-11-26
8068,7,1974-11-16
7910,8,2082-11-10
1677,2,1984-01-22
6674,1,1997-01-02
8961,10,1971-10-11
7419,9,1974-02-06
1839,7,1976-11-13
7457,10,1971-05-28
2617,4,1997-10-31
10500,10,1992-07-15
7167,3,1972-12-26
7951,9,2032-05-15
9048,10,1981-07-30
1285,4,1973-10-17
10365,5,1977-12-29
2018,7,2123-05-11
3570,10,1998-01-30
4275,7,2011-12-04
4927,1,1985-07-22
6518,5,1971-04-09
8046,6,1983-11-02
5158,5,1990-07-17
6279,9,2026-04-13
8761,1,2147-05-22
2858,5,1998-11-03
7511,5,1987-12-25
7330,4,2019-09-03
9878,9,2005-10-21
8365,7,2064-09-27
6766,5,2003-08-11
10375,1,1976-07-02
8299,8,1978-08-25
5236,9,1995-01-06
9214,6,2008-12-03
4374,7,2012-12-16
1350,3,1991-01-22
8308,1,2024-06-09
1456,8,1987-11-22
6945,9,2016-06-14
8860,7,1970-10-11
2821,2,2004-08-22
2624,3,1993-01-14
10196,10,1982-08-25
5104,2,1990-09-19
6364,5,1994-07-20
3023,4,2023-11-23
5222,8,2034-10-30
4561,5,2024-08-30
1622,3,1982-12-25
3366,5,2020-04-23
10656,1,2086-01-16
3037,5,2000-11-27
4044,4,2026-04-12
6978,2,1994-10-21
1971,9,1973-06-20
10685,7,1987-12-27
10834,5,1979-09-10
3716,2,2007-01-05
3970,5,1970-04-23
7647,7,1974-02-16
10567,5,2145-06-07
2342,7,1999-12-14
10914,9,1979-12-20
2992,9,2128-08-18
9606,2,1986-06-19
10111,7,2029-01-21
3358,4,2056-05-19
8919,6,2029-11-23
1561,7,1997-05-05
2980,9,2074-09-07
7823,7,2005-11-29
9743,8,1978-10-07
4735,8,1990-04-12
2368,6,1995-04-07
4599,1,2075-05-12
1455,5,1971-04-19
5068,4,2004-10-14
3442,3,2036-09-08
8474,5,1980-11-22
8700,9,2055-05-14
10683,7,2042-11-11
9283,7,2046-05-09
4410,10,1992-02-11
8703,9,2000-06-07
9957,5,2085-02-15
8438,6,2097-08-14
5433,5,1979-08-15
8399,4,2075-06-30
4816,6,2042-08-23
4417,5,2050-02-02
4486,8,1979-07-20
6777,10,2112-03-10
2974,8,2016-07-21
7824,6,2025-12-26
3050,5,1997-08-24
4025,2,2008-01-07
9915,9,1985-01-27
8149,7,1972-08-16
7031,3,2039-09-12
6782,9,1998-07-20
7081,7,1987-01-24
9830,8,1974-06-16
5177,2,1995-09-26
3602,2,2002-09-16
9616,1,1977-07-31
2678,8,2293-01-29
8300,8,1994-11-23
1475,10,1970-02-04
3248,1,2011-08-08
6858,6,1998-06-26
2921,5,1992-06-11
3327,7,2009-11-25
1545,2,2161-06-28
1869,1,1975-11-29
5730,3,1981-01-12
3579,7,2068-06-21
4116,2,1991-11-06
2609,9,2030-04-04
6974,10,2062-06-07
1738,4,1976-06-10
10272,1,2031-11-02
1868,6,1971-09-23
6277,3,2001-01-05
9557,4,2086-02-19
9997,7,1971-05-22
7200,4,1978-12-14
5722,7,2027-12-04
2970,6,1998-03-20
3965,8,1975-01-12
9115,9,1998-01-26
5452,10,2043-05-20
1281,9,2106-06-14
4598,3,1975-01-14
1752,10,2038-08-15
4854,3,2004-08-18
10787,3,1997-06-20
10347,9,1979-11-17
3498,10,2001-10-09
4434,2,2000-12-27
5594,8,1991-08-18
2841,2,2019-12-24
7479,4,1988-04-25
5083,6,1980-06-06
6637,5,1991-08-06
6915,4,1981-09-22
4430,4,1996-11-25
10552,10,1985-01-22
2606,4,1980-05-16
7811,9,1983-02-09
9376,2,1977-07-22
10693,1,2020-01-21
1983,5,2016-04-08
4049,2,2021-03-09
1680,9,1994-09-22
7602,8,2003-06-25
1918,10,1974-07-10
4909,2,1990-01-25
7325,10,2042-06-12
5637,1,2043-01-04
4354,2,1977-11-03
4477,9,1996-12-13
7358,2,2040-02-08
4253,5,1993-01-23
7557,4,2035-05-16
9058,2,1970-01-20
6428,5,1989-10-21
2944,4,2169-02-18
9094,2,1997-03-26
5743,9,2108-08-10
2064,4,1994-09-12
3867,10,1993-07-13
7125,5,2049-05-18
2035,5,1987-12-23
1276,2,1981-02-11
10907,9,1994-02-01
2982,6,1974-04-28
4741,1,1992-11-10
1871,2,1990-04-04
7407,6,1984-06-19
3413,3,2091-12-09
1995,10,2002-08-30
10513,2,2014-04-06
2388,7,2029-10-20
3793,10,1972-02-01
4673,1,1974-07-27
6721,4,2032-01-10
6690,5,2017-12-16
5912,4,2068-04-10
2346,10,2027-11-25
9780,9,1986-05-29
2532,2,1994-12-05
10852,10,1996-12-11
9826,10,1984-07-29
9912,5,1970-12-23
9412,7,2023-12-16
4518,1,2008-10-12
7208,2,1975-02-27
10575,4,1984-09-15
5901,6,2110-03-12
2865,5,1986-12-28
7757,5,1987-11-04
5602,5,1982-05-05
6909,2,2003-08-31
7524,1,2212-07-15
2533,3,1976-09-28
9141,8,1970-12-03
3235,2,1979-01-06
3619,2,1982-09-18
9610,6,2046-11-24
6486,5,2023-10-28
2006,4,2014-07-15
6535,3,2007-09-08
3451,7,1982-10-18
8398,9,1974-12-08
6631,3,2023-09-15
9012,10,2006-02-04
2138,3,1987-01-13
4432,4,1983-12-01
5271,8,1971-02-02
7207,10,2109-09-29
5430,3,1980-08-19
10906,7,2000-06-10
3880,1,1982-09-18
3924,4,1997-10-25
6440,4,1982-11-03
3317,3,1973-02-02
10506,3,2004-02-22
7029,3,1974-04-08
2639,4,1983-04-22
5103,6,1973-03-20
3362,1,2034-01-10
10507,9,2019-01-09
5089,7,1972-11-21
10423,6,2017-01-10
6058,6,2101-08-02
1216,5,1977-06-23
5485,1,1980-04-30
4045,7,1985-04-18
4834,10,1986-08-24
7343,7,2001-10-05
10622,10,1973-08-23
9200,3,2114-09-12
10537,6,1992-04-01
9614,9,2010-04-03
5120,4,1998-05-20
8781,4,1971-06-23
2676,9,1983-01-04
7911,7,1986-06-19
1606,3,1973-02-13
4583,8,1980-04-02
1874,8,2019-11-28
2399,6,1994-05-29
9742,3,1986-11-17
7704,3,1996-07-25
4682,2,2181-06-08
7968,2,1976-12-28
6017,3,2012-06-12
8911,2,2000-02-12
8650,1,2053-03-14
2918,4,1979-11-24
5440,10,2008-12-02
10158,4,1992-03-09
3547,10,1971-07-19
3033,7,1971-02-18
9886,9,1990-05-04
10416,8,2014-09-19
10402,2,1973-11-19
6389,1,2036-12-01
9196,2,1970-07-02
4985,3,2014-10-28
1527,1,2044-08-16
2614,10,2019-11-06
8478,7,1970-05-06
10702,6,2002-08-12
3473,6,1979-05-14
3558,1,1981-02-21
1492,3,1984-11-11
6369,3,1989-12-31
10577,2,1989-08-26
8021,8,1974-07-09
3309,6,2040-12-01
1288,5,1977-12-25
3191,2,1980-07-28
1603,4,2140-08-25
9674,10,1982-11-21
7783,4,1986-07-16
5847,8,1994-10-19
6159,1,1984-01-02
3169,10,1983-05-03
5412,8,1971-12-08
6144,1,2009-04-11
2922,8,2001-09-27
3080,10,1976-03-02
10013,5,1978-09-27
8176,8,1973-01-19
1648,4,2008-07-18
8204,3,2010-03-09
4857,4,1979-07-04
5677,8,2017-07-21
6905,2,2034-01-08
6896,1,2034-10-13
3089,7,2009-04-29
2051,6,2016-01-02
6463,5,2010-04-26
4281,3,2000-11-02
4024,10,1994-06-18
8826,7,1984-02-04
6558,4,2025-08-09
4055,7,2014-06-10
7729,5,2004-11-03
3058,4,2046-03-08
9352,6,2009-06-28
6614,6,1977-10-27
3717,1,2013-02-04
5092,3,2017-09-26
9131,4,1978-09-07
7304,5,1985-03-01
1896,2,1991-03-28
8186,9,1970-03-16
6195,3,1974-01-09
6080,9,2003-04-15
10611,2,1971-11-26
3483,8,2060-03-03
7050,4,2034-11-26
10050,6,2023-03-10
9904,4,1973-05-31
9741,2,2013-06-14
7588,10,1973-01-24
2929,3,1981-06-24
8295,4,2018-09-10
8588,3,1971-07-12
3078,3,2210-06-13
4626,7,2007-09-22
5806,6,1975-04-01
3282,10,2017-08-28
4546,2,1977-03-02
5474,2,2003-11-04
2927,9,1978-09-11
2692,7,1993-11-28
10600,10,2001-07-04
2363,8,1972-05-16
9426,8,1972-01-25
8667,4,1981-09-28
8268,10,2013-12-10
4728,1,2075-12-18
4485,10,2006-02-19
6594,7,1989-01-15
7269,3,1975-10-29
10424,10,1972-03-05
6543,5,2030-02-16
4348,3,1979-08-14
7857,8,1978-10-24
4060,3,1987-01-23
2553,5,1991-11-10
7615,10,1982-10-09
3479,5,2002-04-29
9888,2,1984-06-28
7589,6,1975-09-18
6980,7,1983-06-04
2785,6,1977-06-11
7169,8,1992-07-11
5664,9,1975-01-14
2485,7,1971-11-09
8144,6,1984-01-08
5376,9,1995-08-28
3726,2,1981-10-08
4226,3,1988-10-28
6711,8,1972-10-23
4642,7,1977-01-23
6552,10,2093-12-19
8271,3,1973-10-28
1563,4,2003-09-15
3837,1,2009-02-26
6018,8,2001-03-04
7907,8,2049-09-28
3562,5,2054-05-05
7884,4,1988-08-09
3754,9,1970-05-26
7677,4,1976-12-12
10610,4,2001-01-07
1891,7,1984-11-14
5312,1,1992-12-21
9613,7,2015-10-22
6814,6,1998-10-18
4690,7,2011-01-18
4733,8,1970-06-07
7381,2,2024-03-11
5359,3,1996-06-03
3659,6,2039-08-03
4980,3,2011-09-09
8787,1,2018-05-29
10731,10,2004-03-08
6038,1,2015-02-24
6258,10,2026-01-30
8492,6,1975-12-27
1517,5,1983-03-09
2393,4,2016-07-15
7595,4,2111-02-02
10282,2,2014-08-06
9510,5,1987-10-27
8337,7,2018-07-06
2085,5,2066-10-15
10275,5,2003-08-11
7782,3,1982-06-29
7652,8,1984-08-26
4995,6,2003-09-07
5435,7,1974-06-06
3782,5,2002-02-07
7176,8,1996-05-02
8537,9,1989-03-29
8983,6,2043-12-22
6815,6,2017-07-13
6326,10,2039-03-31
8713,2,2012-08-18
2298,9,1997-03-11
3564,3,1992-10-01
3543,2,2003-09-01
2312,7,1986-03-03
8106,10,1980-08-15
7450,9,1975-06-16
4820,10,1979-05-08
3531,6,2004-12-23
4043,6,2019-06-17
7305,2,2037-07-16
10778,2,1986-09-18
9607,1,2046-03-28
9161,8,1972-10-10
4768,3,1977-11-04
10296,8,1984-08-17
6225,1,1973-08-15
6704,3,1976-04-06
10102,3,1983-09-20
10812,1,1970-11-09
8061,6,1973-08-06
6533,4,2025-08-26
4993,6,2001-05-05
7851,2,1987-01-08
8631,4,1973-10-11
7905,8,2042-10-01
3054,1,1998-09-20
5338,10,1977-11-25
1334,3,2012-01-23
6540,4,1989-10-13
9152,2,2027-06-29
6011,3,2057-08-15
5455,4,2045-07-15
6434,5,1986-12-07
7221,1,2034-12-08
2735,5,2050-11-07
1862,3,2021-10-23
5151,1,2005-12-21
6009,1,2033-04-22
7439,8,1977-10-24
5401,4,2021-11-03
8032,8,2020-10-01
9051,2,2008-06-08
2459,6,2002-07-23
2701,9,1990-02-12
3815,8,2046-03-23
9620,3,1979-04-04
9840,2,1975-07-28
6794,7,1978-06-07
1816,6,2005-05-01
1505,4,1993-11-19
6677,3,2007-02-14
4659,4,1991-12-28
6466,6,2006-01-09
3655,7,2028-04-06
1205,6,1990-08-01
10328,9,1977-12-20
8782,2,1992-03-15
9506,3,2072-03-26
9807,9,1971-03-25
10349,3,2022-01-02
2924,4,1976-03-06
4092,1,1978-07-08
2730,8,2122-10-01
4000,7,1992-05-14
5692,3,1975-11-05
10671,4,2044-02-27
2516,9,1994-06-26
2739,2,2054-12-20
4091,10,1985-02-10
7938,8,2021-08-28
6795,5,1993-12-01
5268,2,2022-06-09
4460,8,1999-10-10
10321,4,2068-08-14
5098,6,2015-10-22
3141,8,1979-12-06
9611,10,2029-08-31
3470,5,1977-05-27
9866,2,1970-05-14
1726,3,1975-11-22
6796,7,1986-04-19
2750,8,1982-04-10
10697,4,2029-02-19
10010,1,1984-12-31
3455,9,1988-03-26
10558,3,2059-08-31
6308,9,1972-10-15
4304,8,2027-05-06
2827,3,2019-07-14
10560,1,1990-04-22
6610,5,1990-11-26
7397,5,2082-07-27
2151,2,2013-10-14
4784,10,2032-01-05
8215,7,2047-09-11
3735,8,2021-01-09
1837,8,1976-03-09
4478,10,2110-09-03
10346,10,2063-02-18
1584,1,1994-11-03
7799,6,2001-08-17
2293,8,2036-06-09
4680,7,1976-05-14
5979,10,2122-04-29
7443,3,1975-09-14
5063,10,1980-09-08
8910,4,1970-01-26
1883,4,2006-11-13
9947,9,1973-05-10
8629,5,2086-08-26
2330,6,2004-05-31
5688,7,1972-05-21
6979,1,1986-10-19
4864,9,2039-09-08
3481,10,2009-09-16
1103,9,2014-06-01
4278,4,2006-12-07
7997,4,1984-07-31
8343,2,1983-02-12
7709,2,2021-08-17
8238,6,1991-07-10
3848,5,1979-01-21
10377,8,2133-01-24
7789,5,2039-09-10
4064,1,1990-09-23
4931,9,1979-11-13
10708,3,2034-09-11
3291,9,1987-03-29
1988,3,1996-01-22
6066,8,1971-10-01
10324,1,1997-11-30
4132,7,2032-03-30
9671,9,1999-07-09
2728,10,2012-08-01
2905,3,1971-04-29
6818,8,1994-06-15
9816,7,1991-11-24
5832,2,1979-09-26
7594,7,1995-11-03
7743,1,1974-03-01
5041,4,1999-07-02
1555,4,2017-01-05
4419,3,1978-03-21
6127,5,2030-12-19
6865,3,1989-02-12
6801,2,2011-04-30
2200,4,2076-03-28
3394,3,1987-05-20
7184,6,1985-07-17
10000,4,2049-10-21
5025,5,1970-09-23
10564,1,2077-07-20
6447,9,1974-10-12
4929,4,2008-02-05
3212,7,2030-11-07
2936,1,1979-04-22
6571,5,1977-11-10
8643,3,1975-12-01
7608,10,2015-04-15
5540,5,1990-09-30
6885,7,1993-12-25
9944,10,2033-08-30
10681,3,1971-11-19
7059,9,2052-08-31
4474,5,1979-10-02
7329,8,1994-10-08
9850,10,1972-05-13
2070,10,2008-06-09
9991,9,1999-10-27
2224,4,2160-01-02
5755,8,2007-07-03
7107,10,1972-07-03
2367,5,1988-11-21
9972,5,2055-08-14
8423,5,2007-10-28
3689,3,2045-10-03
2896,1,2029-02-21
10733,1,1970-03-30
8539,2,2026-12-11
7141,3,1982-09-07
7855,8,1992-02-09
6959,3,1990-04-06
9451,4,2009-08-19
3140,9,1986-10-12
5770,9,1971-07-09
2226,2,1974-08-15
3713,4,2027-02-05
8170,8,2051-05-02
9371,2,1986-08-22
9034,6,1978-11-07
3435,1,2046-03-23
9022,6,1980-03-29
4366,1,2003-05-15
6262,2,1987-07-06
2392,4,1976-08-10
1958,2,1973-07-17
10522,7,1975-11-06
4297,3,1986-09-14
6328,3,1987-02-02
7809,2,2084-08-23
9941,9,2002-02-16
2214,5,1998-04-20
9693,1,2001-06-15
4238,10,1994-10-26
6565,7,2021-11-30
5680,7,1979-09-28
4764,1,2007-03-02
9177,1,2061-09-21
8428,10,2068-11-20
4034,8,1979-10-06
4911,9,1989-08-22
2465,4,1970-02-27
8003,10,2045-12-04
3493,4,2010-11-23
10798,10,2002-11-17
4466,9,1972-11-14
1546,4,2032-11-27
5288,3,2023-04-12
5465,2,2034-08-07
6095,1,1972-05-17
5419,10,2046-02-02
10089,6,2000-12-28
6578,10,2045-08-25
7042,1,1998-12-26
9037,10,2014-12-15
6600,7,1971-06-22
2810,3,2007-10-06
5566,3,1975-07-12
5917,2,2027-08-04
3160,4,2051-01-05
10407,3,2014-08-20
7765,6,1995-03-15
3122,4,1975-01-09
8778,4,1971-08-11
7119,2,1974-10-05
7038,8,1979-07-27
8927,7,1978-09-04
6835,5,1994-05-15
5516,9,1978-12-30
3227,2,2059-11-15
9008,10,2056-07-18
10501,10,2115-01-14
6212,8,1970-11-13
7394,2,2065-05-03
9261,4,1973-09-04
8420,8,2001-07-28
9776,10,1971-04-12
3552,6,2037-11-18
8513,9,1976-01-08
2370,3,1991-07-07
1271,7,2001-10-11
1278,9,1978-03-06
10362,6,2039-12-10
8153,2,2030-09-25
1692,1,2042-09-24
6986,1,2019-10-25
10570,5,2079-10-16
1400,5,2015-01-13
4809,7,1993-05-04
8894,3,1982-05-14
6399,6,2000-06-05
3774,3,2048-10-05
2790,10,1986-08-01
2544,1,2068-01-12
5714,5,1985-04-17
3749,8,1981-02-16
3436,1,1990-03-31
3303,3,1992-07-20
10495,6,1993-10-06
10417,10,1999-01-19
10477,9,1984-10-17
3834,7,2074-05-15
2613,3,1986-06-22
6498,5,2047-02-20
2331,10,2036-07-15
9264,7,2029-10-02
2758,6,2067-02-04
4175,7,1992-03-22
2518,6,1998-10-09
2567,7,1971-01-08
7160,4,1981-02-13
7639,2,1977-08-11
9717,4,1991-07-22
8623,7,1992-05-10
10289,6,2056-07-27
4467,10,1994-09-21
2386,9,1970-11-18
6866,2,1996-10-17
9839,8,1997-08-16
8549,9,1994-09-30
1371,9,1986-06-29
9108,4,2013-10-10
9664,5,1984-06-18
1510,6,2040-05-03
7175,3,1995-07-31
2908,7,1999-06-02
8536,5,2093-12-06
4910,2,1972-04-13
5975,4,1972-11-17
1801,7,2052-03-27
4220,10,1996-04-19
6638,8,2048-11-08
5085,10,1978-01-18
5671,5,2031-05-06
10223,10,1975-03-05
10072,5,1980-06-20
3127,6,1999-03-26
2718,2,2000-08-05
7933,9,2009-02-03
4875,4,1991-03-15
3990,8,1971-05-03
1795,8,1974-08-15
7820,9,1977-05-05
1915,6,1989-07-20
1951,9,1980-10-21
4607,1,1972-12-20
10241,7,2048-05-14
9595,2,2046-10-25
9903,6,1996-08-05
7238,3,2032-06-02
3779,9,1992-06-23
7668,9,1986-02-25
2510,9,2026-02-11
7429,3,1973-10-29
7166,8,1987-12-16
1565,1,2087-07-10
1414,6,2039-01-22
9490,1,1984-03-24
6977,3,2036-03-26
9456,10,1995-10-31
9955,4,1987-04-19
5994,7,2005-12-12
4759,9,1971-04-28
8866,10,2016-04-26
10775,9,2005-02-18
9930,10,1998-08-08
7241,7,1988-01-08
10163,6,2002-07-02
7750,7,2002-03-09
4472,2,1975-06-20
1464,4,2030-05-30
6692,3,2008-11-04
6395,10,1984-10-23
7914,6,2016-09-23
6319,6,1976-06-04
10900,9,2071-11-23
8718,6,2003-12-08
5198,10,2013-01-22
3799,1,1981-01-09
1651,4,2053-04-08
9180,7,2065-02-21
7551,10,2155-05-17
10313,9,2003-06-24
8281,10,1970-01-31
10193,7,1974-04-22
8255,3,1988-01-31
5867,7,1975-08-17
9499,9,1989-01-29
3065,9,1992-09-14
4471,6,1983-06-23
5237,9,2053-09-04
4375,5,1974-06-30
1772,4,1975-09-16
6732,1,1983-12-10
9498,8,2032-09-01
10344,2,1991-01-03
1998,10,1977-08-27
10773,10,1985-04-19
9160,5,2022-08-27
3008,2,2018-01-02
8235,10,1985-02-03
4853,1,1984-02-14
5685,10,2014-02-28
8320,9,2071-12-20
3584,6,1998-08-28
4097,2,1978-05-31
1396,1,2010-11-19
4797,1,1988-01-20
9411,3,2012-04-15
5982,5,1980-06-16
7694,3,1990-12-24
4596,5,1986-08-01
5365,4,1995-10-03
10845,5,2088-04-23
1217,7,1987-01-24
5255,8,2001-07-08
9978,10,1987-05-15
3750,1,1970-01-11
1314,10,1980-06-20
1976,4,2014-01-24
9358,9,2033-09-15
8366,10,1987-12-27
5361,1,1989-07-23
7860,4,2039-05-11
6023,3,2003-09-06
7633,10,2076-04-21
4122,3,1983-05-03
2608,4,2147-04-11
9756,7,2019-01-21
9781,6,1982-11-03
8587,1,2021-08-03
7942,5,1977-08-12
5139,5,1974-05-31
9165,10,1976-06-14
4146,9,2035-08-28
5925,9,1979-03-26
10192,8,1993-07-26
5064,4,1981-10-28
6734,8,1981-01-19
10028,5,1978-12-31
7538,9,2051-11-11
9482,7,1977-08-29
6367,6,2027-10-14
2802,7,2031-04-01
