Student ID,Department
6060,Engineering
6837,Arts and Sciences
6559,Engineering
10274,Engineering
2380,Business
8149,Business
7250,Arts and Sciences
2784,Arts and Sciences
6728,Business
10007,Engineering
10786,Business
1742,Arts and Sciences
10837,Business
8768,Engineering
4235,Engineering
1434,Arts and Sciences
7388,Business
7104,Engineering
1904,Business
9812,Arts and Sciences
3930,Business
1063,Math
1425,Business
4869,Arts and Sciences
5483,Business
4651,Business
2064,Engineering
7602,Arts and Sciences
4237,Engineering
5421,Arts and Sciences
4624,Engineering
2129,Engineering
6488,Business
4797,Business
9893,Business
7038,Arts and Sciences
2635,Arts and Sciences
7617,Business
10124,Engineering
4035,Business
6852,Engineering
4049,Engineering
6593,Arts and Sciences
10063,Arts and Sciences
4643,Engineering
10519,Engineering
6307,Engineering
9080,Business
9205,Arts and Sciences
3623,Business
5104,Engineering
7129,Arts and Sciences
5028,Business
7658,Engineering
7936,Arts and Sciences
2813,Business
8297,Business
1934,Business
3396,Business
10221,Arts and Sciences
6036,Arts and Sciences
7372,Arts and Sciences
2389,Arts and Sciences
4933,Engineering
2070,Arts and Sciences
4699,Business
7832,Engineering
8843,Arts and Sciences
6940,Business
9513,Arts and Sciences
3183,Business
7149,Arts and Sciences
9668,Business
3670,Arts and Sciences
1469,Arts and Sciences
3599,Arts and Sciences
4033,Arts and Sciences
3532,Business
9400,Engineering
9732,Business
2366,Arts and Sciences
1473,Arts and Sciences
3848,Engineering
8146,Business
8208,Engineering
8391,Engineering
5762,Arts and Sciences
9298,Business
4732,Arts and Sciences
6199,Engineering
4689,Engineering
4917,Engineering
3252,Arts and Sciences
6759,Engineering
10337,Business
7094,Engineering
9510,Engineering
1343,Engineering
5224,Arts and Sciences
2909,Arts and Sciences
2436,Arts and Sciences
3926,Business
5972,Arts and Sciences
7082,Arts and Sciences
8330,Business
9363,Business
5368,Engineering
4256,Business
10879,Engineering
3458,Arts and Sciences
8751,Business
1319,Arts and Sciences
4734,Arts and Sciences
3040,Business
1431,Engineering
9818,Arts and Sciences
7294,Business
1806,Arts and Sciences
4316,Engineering
2600,Engineering
10064,Business
10900,Engineering
8718,Business
2950,Business
8228,Engineering
1545,Arts and Sciences
4343,Business
3957,Arts and Sciences
4764,Engineering
10083,Engineering
10113,Arts and Sciences
2192,Business
9726,Arts and Sciences
7252,Arts and Sciences
7238,Arts and Sciences
7973,Arts and Sciences
6544,Arts and Sciences
8421,Arts and Sciences
4156,Business
10270,Arts and Sciences
5293,Engineering
7896,Arts and Sciences
10078,Business
6147,Business
10930,Business
2704,Engineering
9071,Engineering
3776,Business
6970,Engineering
7645,Business
6706,Engineering
8456,Arts and Sciences
4421,Arts and Sciences
1683,Engineering
1779,Business
10530,Engineering
6451,Engineering
4166,Arts and Sciences
2802,Business
8262,Arts and Sciences
1572,Business
2693,Business
6311,Business
10541,Business
7407,Engineering
7116,Engineering
5203,Business
10449,Arts and Sciences
2277,Engineering
6878,Engineering
10016,Arts and Sciences
8795,Engineering
9673,Arts and Sciences
8636,Arts and Sciences
3114,Business
4738,Arts and Sciences
7591,Business
4568,Arts and Sciences
5811,Business
6786,Engineering
9700,Engineering
4709,Arts and Sciences
6615,Business
5436,Engineering
2663,Business
8970,Arts and Sciences
3034,Arts and Sciences
9728,Engineering
8567,Arts and Sciences
10223,Business
3003,Business
3940,Arts and Sciences
1533,Business
5450,Business
7605,Engineering
2465,Business
8422,Business
6335,Business
7399,Business
5372,Engineering
1849,Arts and Sciences
4260,Engineering
5691,Business
4677,Business
3710,Arts and Sciences
7725,Arts and Sciences
2544,Arts and Sciences
2703,Business
4128,Business
10166,Arts and Sciences
8875,Business
9724,Engineering
7148,Engineering
4114,Engineering
10916,Business
7921,Arts and Sciences
1467,Engineering
3875,Arts and Sciences
8913,Engineering
6044,Engineering
4756,Engineering
8856,Business
1986,Business
2592,Business
7368,Business
9650,Business
2096,Arts and Sciences
8765,Engineering
8801,Arts and Sciences
5664,Arts and Sciences
4455,Arts and Sciences
6318,Business
5077,Arts and Sciences
4167,Arts and Sciences
5555,Arts and Sciences
9889,Business
1759,Arts and Sciences
3817,Arts and Sciences
3714,Engineering
10626,Business
7770,Arts and Sciences
9573,Business
9454,Business
9070,Arts and Sciences
10499,Business
3496,Engineering
3455,Engineering
4999,Arts and Sciences
9061,Business
10869,Engineering
5197,Arts and Sciences
2907,Business
8907,Arts and Sciences
2725,Engineering
9036,Arts and Sciences
10289,Business
7505,Engineering
5585,Arts and Sciences
2566,Engineering
1930,Arts and Sciences
5613,Engineering
4366,Arts and Sciences
1357,Business
10362,Business
9676,Arts and Sciences
6986,Arts and Sciences
1573,Arts and Sciences
1455,Business
2349,Engineering
9733,Arts and Sciences
3948,Business
9187,Arts and Sciences
10648,Engineering
2122,Business
6780,Business
8506,Engineering
9553,Arts and Sciences
1365,Business
3770,Business
6187,Business
8972,Arts and Sciences
1515,Engineering
1578,Arts and Sciences
7066,Engineering
1356,Engineering
3380,Arts and Sciences
2036,Arts and Sciences
9039,Arts and Sciences
3841,Business
2694,Engineering
1745,Arts and Sciences
9641,Arts and Sciences
6315,Business
3877,Engineering
2231,Business
2859,Engineering
6867,Engineering
1910,Engineering
4540,Business
7196,Business
10468,Arts and Sciences
6874,Business
5639,Arts and Sciences
3707,Business
3562,Arts and Sciences
1657,Engineering
3766,Business
2530,Business
8928,Business
5755,Engineering
5020,Engineering
9158,Arts and Sciences
10264,Arts and Sciences
6018,Engineering
3593,Arts and Sciences
6604,Business
7031,Arts and Sciences
5389,Arts and Sciences
1560,Engineering
1982,Arts and Sciences
6772,Engineering
4357,Arts and Sciences
3815,Arts and Sciences
8726,Engineering
7249,Arts and Sciences
2086,Business
8302,Arts and Sciences
6436,Business
7749,Engineering
9340,Arts and Sciences
9681,Engineering
4787,Engineering
4052,Arts and Sciences
7991,Arts and Sciences
7759,Business
9436,Business
3495,Business
1808,Business
2575,Arts and Sciences
6292,Engineering
5751,Arts and Sciences
5676,Engineering
2299,Engineering
7103,Arts and Sciences
6801,Business
8378,Business
4548,Engineering
7757,Arts and Sciences
5984,Business
5679,Business
10894,Engineering
7007,Arts and Sciences
10383,Arts and Sciences
10212,Business
5285,Business
7934,Engineering
2837,Business
9795,Arts and Sciences
10161,Engineering
7861,Arts and Sciences
1864,Arts and Sciences
9034,Engineering
5196,Engineering
10580,Engineering
2910,Engineering
10922,Engineering
8028,Engineering
9714,Engineering
1677,Business
2049,Engineering
1351,Business
10168,Engineering
7698,Arts and Sciences
4109,Business
4924,Business
2673,Engineering
2878,Engineering
9766,Engineering
3837,Engineering
5508,Business
10630,Arts and Sciences
8799,Engineering
8995,Business
4683,Engineering
8246,Engineering
3087,Engineering
1632,Business
8720,Engineering
4461,Engineering
7943,Business
9176,Business
1493,Engineering
3454,Business
10552,Engineering
8367,Engineering
5609,Business
1717,Business
2768,Engineering
8716,Business
5574,Engineering
4171,Arts and Sciences
1975,Arts and Sciences
9367,Business
3647,Arts and Sciences
4614,Arts and Sciences
3956,Business
10646,Engineering
7895,Arts and Sciences
4394,Engineering
2248,Engineering
2398,Engineering
9445,Business
3759,Arts and Sciences
6843,Arts and Sciences
1992,Engineering
2941,Arts and Sciences
10303,Arts and Sciences
4043,Arts and Sciences
10574,Engineering
4189,Business
10476,Engineering
7901,Arts and Sciences
6621,Arts and Sciences
10531,Engineering
3497,Engineering
8706,Arts and Sciences
7269,Engineering
9339,Business
8603,Arts and Sciences
2884,Business
7265,Arts and Sciences
3221,Engineering
8114,Arts and Sciences
3270,Arts and Sciences
7131,Engineering
9696,Business
7715,Engineering
10262,Arts and Sciences
4864,Business
3104,Business
8512,Arts and Sciences
10032,Arts and Sciences
2370,Business
1464,Business
7034,Engineering
6847,Engineering
6945,Arts and Sciences
3330,Engineering
4877,Arts and Sciences
10239,Arts and Sciences
10460,Arts and Sciences
1610,Arts and Sciences
3734,Engineering
2735,Arts and Sciences
8521,Business
9879,Business
9313,Arts and Sciences
3531,Business
5181,Arts and Sciences
7831,Business
6921,Business
8874,Engineering
10454,Engineering
2631,Business
10688,Arts and Sciences
6191,Business
4735,Business
4420,Engineering
10808,Business
7577,Arts and Sciences
9918,Business
8376,Arts and Sciences
7459,Business
8382,Business
10456,Arts and Sciences
9655,Arts and Sciences
8552,Arts and Sciences
3498,Arts and Sciences
9463,Business
2666,Business
6121,Engineering
5388,Business
3843,Business
7261,Engineering
10107,Engineering
4656,Business
9266,Engineering
1888,Arts and Sciences
2624,Business
3997,Arts and Sciences
5937,Engineering
10713,Arts and Sciences
2015,Business
5186,Business
6461,Engineering
4067,Business
4387,Business
10020,Arts and Sciences
9809,Business
2905,Engineering
7980,Business
1723,Engineering
1993,Arts and Sciences
4762,Business
9945,Business
3831,Arts and Sciences
3016,Engineering
2010,Arts and Sciences
8434,Engineering
4681,Arts and Sciences
1893,Business
4979,Engineering
10421,Arts and Sciences
10195,Business
6551,Business
1424,Engineering
7292,Business
3020,Arts and Sciences
2350,Business
9823,Arts and Sciences
5502,Business
8653,Business
1525,Engineering
5235,Arts and Sciences
7664,Arts and Sciences
6991,Engineering
10612,Arts and Sciences
1050,Music
1476,Engineering
6331,Engineering
5449,Arts and Sciences
5377,Engineering
6514,Arts and Sciences
8091,Engineering
3550,Business
9907,Engineering
3648,Business
10762,Engineering
9819,Business
5397,Business
9289,Business
7908,Arts and Sciences
7184,Arts and Sciences
3704,Business
5195,Engineering
9623,Arts and Sciences
7100,Arts and Sciences
9337,Arts and Sciences
3239,Business
6802,Arts and Sciences
5771,Engineering
3344,Arts and Sciences
1210,Arts and Sciences
10189,Business
6241,Arts and Sciences
1720,Arts and Sciences
8829,Business
5882,Engineering
7414,Business
7798,Business
8489,Arts and Sciences
5528,Business
4198,Arts and Sciences
8312,Arts and Sciences
5640,Engineering
4856,Engineering
8870,Arts and Sciences
9514,Arts and Sciences
4871,Engineering
1978,Business
1963,Engineering
2374,Engineering
2650,Engineering
5539,Engineering
9246,Engineering
2568,Arts and Sciences
3366,Business
1908,Engineering
4304,Engineering
8425,Arts and Sciences
7171,Engineering
4203,Business
7730,Arts and Sciences
2721,Business
9112,Arts and Sciences
7288,Business
5242,Business
2639,Engineering
4516,Business
4269,Arts and Sciences
10236,Arts and Sciences
7173,Arts and Sciences
5422,Arts and Sciences
6481,Business
3994,Engineering
5093,Engineering
4141,Engineering
7163,Arts and Sciences
9127,Arts and Sciences
10391,Business
2359,Business
5491,Arts and Sciences
3068,Engineering
3437,Business
7362,Engineering
1497,Engineering
1285,Business
10193,Arts and Sciences
4438,Business
1793,Arts and Sciences
5810,Arts and Sciences
4082,Engineering
10370,Engineering
8633,Engineering
4448,Business
10324,Arts and Sciences
2714,Arts and Sciences
7329,Business
5018,Business
9272,Business
3361,Arts and Sciences
9584,Arts and Sciences
8661,Business
6109,Arts and Sciences
3830,Arts and Sciences
7539,Business
2186,Arts and Sciences
8501,Arts and Sciences
9015,Arts and Sciences
10181,Arts and Sciences
5147,Business
1966,Business
1703,Arts and Sciences
4330,Arts and Sciences
2764,Engineering
1927,Arts and Sciences
7364,Arts and Sciences
7416,Business
1322,Arts and Sciences
6136,Business
1367,Arts and Sciences
8589,Engineering
7945,Arts and Sciences
6298,Arts and Sciences
4711,Arts and Sciences
5267,Arts and Sciences
1346,Engineering
10589,Engineering
8538,Engineering
2549,Business
2294,Arts and Sciences
4514,Engineering
1967,Business
10156,Engineering
2726,Engineering
3325,Business
8772,Engineering
7396,Business
6047,Arts and Sciences
7540,Engineering
4710,Business
1291,Business
1605,Engineering
7384,Business
8194,Business
6079,Arts and Sciences
9429,Arts and Sciences
1597,Business
5682,Business
2008,Business
1754,Arts and Sciences
5589,Business
9519,Engineering
2988,Business
3688,Arts and Sciences
9379,Business
4771,Engineering
9129,Engineering
1926,Arts and Sciences
6656,Engineering
8011,Engineering
1913,Arts and Sciences
1878,Arts and Sciences
1620,Business
7984,Business
5867,Business
4298,Business
8169,Engineering
8072,Engineering
3371,Arts and Sciences
6795,Arts and Sciences
1301,Business
5883,Business
8337,Business
7721,Business
8981,Business
6376,Engineering
7555,Engineering
8915,Business
10843,Arts and Sciences
4539,Business
9248,Arts and Sciences
6681,Engineering
2706,Business
2496,Arts and Sciences
7866,Business
6337,Business
2803,Engineering
7483,Arts and Sciences
1318,Engineering
10358,Engineering
5955,Engineering
8343,Business
1448,Arts and Sciences
8635,Business
1259,Engineering
9006,Arts and Sciences
7510,Business
6860,Engineering
10670,Engineering
5825,Engineering
8041,Arts and Sciences
5444,Arts and Sciences
4277,Business
4629,Engineering
4088,Engineering
8821,Engineering
7625,Arts and Sciences
9185,Arts and Sciences
3335,Engineering
10227,Arts and Sciences
3128,Arts and Sciences
6408,Arts and Sciences
8059,Business
4143,Business
10238,Engineering
3482,Engineering
5051,Business
8997,Business
7932,Arts and Sciences
5752,Engineering
8050,Engineering
10147,Arts and Sciences
8210,Engineering
6967,Arts and Sciences
6539,Arts and Sciences
9693,Business
1537,Business
8252,Engineering
1891,Business
5989,Engineering
8264,Engineering
1246,Engineering
10292,Engineering
6035,Business
8001,Arts and Sciences
1079,Music
2124,Engineering
1060,Music
1531,Business
5300,Business
4729,Business
4021,Arts and Sciences
9364,Arts and Sciences
7719,Arts and Sciences
2497,Engineering
10444,Engineering
7373,Business
10352,Arts and Sciences
9458,Business
2634,Business
4704,Arts and Sciences
8181,Arts and Sciences
7755,Business
4819,Business
6917,Engineering
8659,Business
5339,Business
10157,Arts and Sciences
9816,Engineering
9143,Arts and Sciences
2686,Arts and Sciences
8936,Engineering
6959,Business
2385,Engineering
1496,Business
7000,Arts and Sciences
1721,Engineering
1852,Arts and Sciences
2683,Arts and Sciences
7377,Arts and Sciences
7235,Business
10659,Business
3854,Arts and Sciences
5021,Business
5015,Engineering
8150,Engineering
5324,Engineering
7354,Business
6517,Engineering
10755,Business
9603,Business
6834,Engineering
7285,Arts and Sciences
4174,Engineering
9683,Engineering
6472,Arts and Sciences
5214,Business
1889,Business
8101,Engineering
5364,Business
5717,Business
1416,Arts and Sciences
3256,Business
8728,Engineering
3021,Business
4427,Business
9362,Arts and Sciences
7485,Engineering
7965,Business
6639,Engineering
8956,Arts and Sciences
10014,Arts and Sciences
9293,Engineering
2276,Business
10613,Engineering
4328,Engineering
1874,Arts and Sciences
1923,Arts and Sciences
8974,Business
5739,Business
4293,Arts and Sciences
3210,Business
3944,Arts and Sciences
3551,Arts and Sciences
2818,Engineering
10736,Arts and Sciences
6377,Engineering
5977,Engineering
10099,Engineering
10549,Engineering
6501,Business
6538,Arts and Sciences
8522,Arts and Sciences
6110,Engineering
2755,Arts and Sciences
5057,Business
8318,Engineering
8306,Engineering
6724,Engineering
2306,Engineering
9347,Business
2006,Engineering
4226,Arts and Sciences
1619,Arts and Sciences
10606,Engineering
5792,Engineering
3150,Business
4821,Arts and Sciences
9336,Arts and Sciences
5245,Engineering
2982,Arts and Sciences
7939,Arts and Sciences
6182,Business
8681,Business
9784,Engineering
1400,Arts and Sciences
10520,Business
1266,Business
3933,Engineering
2364,Business
9564,Business
9098,Arts and Sciences
2377,Engineering
5233,Engineering
10740,Engineering
1802,Arts and Sciences
4038,Arts and Sciences
5627,Engineering
9440,Business
5807,Engineering
2003,Engineering
6394,Engineering
9764,Arts and Sciences
5007,Business
6225,Arts and Sciences
8092,Business
5642,Engineering
2505,Business
4652,Arts and Sciences
10379,Arts and Sciences
10160,Arts and Sciences
8503,Engineering
2189,Business
9911,Arts and Sciences
6863,Business
3137,Engineering
7232,Business
1309,Business
3308,Business
9371,Engineering
4538,Engineering
8490,Business
2893,Arts and Sciences
8370,Engineering
10338,Arts and Sciences
5504,Engineering
2489,Business
6080,Engineering
5129,Arts and Sciences
7736,Engineering
4546,Engineering
3709,Arts and Sciences
6920,Arts and Sciences
4874,Business
1258,Business
10599,Arts and Sciences
9095,Business
2144,Arts and Sciences
8711,Engineering
10065,Engineering
6474,Engineering
6554,Arts and Sciences
4680,Business
6744,Arts and Sciences
8524,Business
10010,Arts and Sciences
9348,Arts and Sciences
2781,Engineering
2375,Engineering
6994,Engineering
10632,Engineering
4790,Arts and Sciences
8955,Business
5469,Business
3618,Engineering
10288,Business
6319,Business
10487,Arts and Sciences
2113,Engineering
6567,Engineering
10119,Arts and Sciences
2553,Engineering
5806,Arts and Sciences
1838,Arts and Sciences
9919,Business
2418,Engineering
8742,Engineering
9998,Arts and Sciences
4588,Business
9921,Business
2235,Arts and Sciences
1699,Arts and Sciences
7473,Arts and Sciences
2700,Business
10127,Arts and Sciences
8113,Arts and Sciences
10634,Engineering
2830,Arts and Sciences
3927,Arts and Sciences
9485,Business
4097,Arts and Sciences
3143,Business
2443,Engineering
4255,Business
4480,Engineering
8643,Engineering
10190,Business
6618,Arts and Sciences
6765,Arts and Sciences
2554,Engineering
1380,Business
10592,Engineering
5489,Engineering
2430,Business
8345,Engineering
4647,Engineering
6419,Arts and Sciences
4508,Arts and Sciences
4766,Business
10657,Business
4406,Engineering
2046,Business
10766,Arts and Sciences
4356,Engineering
7338,Arts and Sciences
7652,Engineering
8712,Business
3474,Business
5844,Arts and Sciences
8933,Business
10881,Business
4555,Business
7641,Business
7361,Engineering
6289,Arts and Sciences
4580,Arts and Sciences
9026,Arts and Sciences
10604,Business
10767,Business
3680,Business
7436,Engineering
4707,Engineering
8052,Engineering
4911,Business
7922,Business
2198,Arts and Sciences
2475,Business
3067,Business
9122,Business
1408,Engineering
5133,Engineering
1579,Business
2886,Engineering
9334,Arts and Sciences
8289,Arts and Sciences
2281,Engineering
2309,Business
10145,Arts and Sciences
6066,Business
5846,Arts and Sciences
4376,Engineering
6061,Arts and Sciences
2799,Engineering
6918,Arts and Sciences
6630,Engineering
5499,Business
9810,Engineering
10673,Arts and Sciences
4866,Arts and Sciences
10373,Engineering
9479,Arts and Sciences
4769,Arts and Sciences
2253,Engineering
6677,Business
2190,Arts and Sciences
4902,Arts and Sciences
2506,Engineering
4802,Business
5926,Arts and Sciences
4543,Engineering
3971,Arts and Sciences
7433,Engineering
8994,Engineering
7421,Arts and Sciences
6231,Arts and Sciences
9419,Arts and Sciences
5107,Business
8953,Business
7587,Business
6662,Engineering
1860,Engineering
5408,Engineering
7814,Arts and Sciences
10429,Business
7643,Engineering
9284,Engineering
5670,Arts and Sciences
6275,Business
2591,Business
10310,Arts and Sciences
4230,Engineering
1340,Business
7986,Arts and Sciences
4801,Engineering
7847,Arts and Sciences
3347,Business
6152,Engineering
5962,Business
3604,Business
5991,Arts and Sciences
9785,Arts and Sciences
2698,Arts and Sciences
9253,Engineering
5957,Arts and Sciences
9754,Engineering
9157,Engineering
9295,Engineering
8495,Arts and Sciences
8836,Arts and Sciences
1623,Engineering
8024,Business
7765,Engineering
1950,Engineering
4926,Arts and Sciences
5228,Arts and Sciences
2573,Arts and Sciences
9023,Business
7413,Engineering
7418,Arts and Sciences
2090,Arts and Sciences
6766,Business
6667,Engineering
5839,Arts and Sciences
3522,Business
6367,Engineering
9215,Engineering
6216,Arts and Sciences
8733,Arts and Sciences
9621,Business
5398,Business
9944,Business
10803,Engineering
1940,Business
5992,Business
2345,Arts and Sciences
7681,Engineering
6911,Business
10136,Arts and Sciences
9087,Arts and Sciences
6098,Business
1261,Business
10031,Business
10647,Arts and Sciences
10458,Arts and Sciences
3250,Arts and Sciences
10664,Engineering
5006,Engineering
2989,Arts and Sciences
3561,Business
5370,Business
1280,Arts and Sciences
4250,Arts and Sciences
9404,Arts and Sciences
6988,Arts and Sciences
3797,Arts and Sciences
8102,Business
1896,Engineering
7071,Engineering
7538,Arts and Sciences
3340,Engineering
6693,Arts and Sciences
5566,Business
6715,Engineering
2000,Engineering
6051,Arts and Sciences
1236,Engineering
8455,Arts and Sciences
2283,Arts and Sciences
5537,Business
6038,Business
1747,Engineering
9549,Business
4875,Business
3301,Engineering
2633,Engineering
8763,Engineering
9300,Engineering
1792,Business
10339,Engineering
10222,Arts and Sciences
5165,Business
6095,Business
5335,Engineering
5522,Business
4584,Engineering
3978,Arts and Sciences
1051,Music
10734,Engineering
5534,Engineering
1524,Arts and Sciences
9050,Engineering
8688,Arts and Sciences
5226,Business
6586,Arts and Sciences
8201,Engineering
7107,Arts and Sciences
3538,Engineering
1730,Arts and Sciences
10889,Business
6898,Business
9990,Business
10731,Engineering
7794,Business
4838,Engineering
5059,Business
4324,Arts and Sciences
2664,Business
7722,Business
9761,Business
1461,Business
10811,Business
7504,Engineering
4870,Business
3915,Engineering
9304,Arts and Sciences
7083,Business
2850,Engineering
5198,Arts and Sciences
2103,Arts and Sciences
4889,Business
6736,Business
9182,Engineering
7325,Engineering
7069,Arts and Sciences
10044,Business
3513,Business
5709,Arts and Sciences
8644,Engineering
10536,Business
3646,Arts and Sciences
9774,Engineering
1637,Business
9684,Arts and Sciences
5219,Engineering
10213,Arts and Sciences
10769,Business
5531,Arts and Sciences
6829,Engineering
9147,Arts and Sciences
10053,Business
2775,Arts and Sciences
1468,Arts and Sciences
5880,Arts and Sciences
9958,Business
1626,Arts and Sciences
3375,Business
7435,Arts and Sciences
10668,Engineering
10246,Arts and Sciences
6462,Engineering
5695,Engineering
10263,Engineering
4110,Business
1071,Math
4170,Arts and Sciences
3656,Engineering
8784,Arts and Sciences
3896,Engineering
3416,Arts and Sciences
7172,Engineering
7318,Business
4559,Business
7894,Business
3377,Business
6717,Business
6119,Arts and Sciences
6261,Business
5852,Business
6284,Arts and Sciences
3027,Engineering
5887,Arts and Sciences
2481,Arts and Sciences
9699,Engineering
6207,Arts and Sciences
8355,Business
2419,Arts and Sciences
3014,Arts and Sciences
7218,Engineering
2665,Arts and Sciences
2866,Engineering
5530,Arts and Sciences
4852,Business
10281,Engineering
9935,Business
5688,Engineering
5473,Business
5723,Arts and Sciences
4598,Engineering
10839,Business
3906,Arts and Sciences
1328,Arts and Sciences
8481,Business
4962,Arts and Sciences
5802,Business
3739,Business
1947,Engineering
5414,Business
3602,Engineering
5000,Business
8400,Arts and Sciences
7221,Business
6459,Engineering
10510,Arts and Sciences
3284,Business
5140,Engineering
10784,Engineering
1952,Business
6470,Business
7006,Business
2657,Engineering
9877,Engineering
9066,Engineering
6048,Arts and Sciences
10395,Engineering
10389,Business
10359,Arts and Sciences
2333,Engineering
2511,Arts and Sciences
8165,Engineering
2228,Business
1512,Business
10023,Engineering
9498,Engineering
2315,Business
4466,Engineering
5349,Arts and Sciences
10158,Business
3406,Business
4590,Business
10101,Arts and Sciences
7267,Engineering
2614,Engineering
6059,Arts and Sciences
3339,Business
6456,Business
1405,Engineering
7513,Business
3322,Arts and Sciences
6613,Business
3612,Business
3945,Arts and Sciences
9973,Engineering
7553,Business
4105,Business
5356,Business
5428,Arts and Sciences
7386,Engineering
1629,Arts and Sciences
3716,Arts and Sciences
4719,Business
8921,Engineering
5382,Business
6168,Business
8976,Arts and Sciences
4509,Business
9511,Business
6233,Arts and Sciences
9890,Arts and Sciences
6009,Engineering
9551,Business
1900,Arts and Sciences
7634,Business
7941,Business
4904,Arts and Sciences
8007,Arts and Sciences
2163,Arts and Sciences
3713,Arts and Sciences
8216,Business
9094,Business
5797,Business
6892,Engineering
6938,Business
10582,Arts and Sciences
2265,Engineering
1897,Business
5273,Arts and Sciences
5600,Engineering
9453,Business
6365,Arts and Sciences
9542,Arts and Sciences
5150,Arts and Sciences
8393,Business
10412,Engineering
2757,Engineering
8046,Business
5697,Engineering
10474,Business
5586,Engineering
7546,Engineering
6550,Arts and Sciences
6943,Arts and Sciences
7166,Engineering
4541,Arts and Sciences
9679,Arts and Sciences
4634,Arts and Sciences
2089,Engineering
10616,Business
1715,Business
2172,Arts and Sciences
4299,Engineering
9108,Arts and Sciences
8080,Engineering
9788,Business
10681,Business
10822,Business
4967,Arts and Sciences
10116,Engineering
5834,Business
1728,Engineering
10506,Arts and Sciences
2004,Arts and Sciences
3399,Arts and Sciences
9432,Business
5614,Engineering
9664,Business
7493,Business
3120,Arts and Sciences
9468,Arts and Sciences
10711,Arts and Sciences
7508,Arts and Sciences
6996,Engineering
3099,Engineering
10695,Arts and Sciences
10046,Business
7998,Engineering
3777,Engineering
10024,Business
3758,Business
5311,Business
1422,Arts and Sciences
6069,Engineering
9086,Engineering
1069,Music
7958,Business
10069,Engineering
5199,Business
9830,Engineering
5794,Business
1450,Arts and Sciences
2500,Engineering
2499,Engineering
4130,Engineering
4678,Arts and Sciences
7347,Engineering
3428,Business
9769,Engineering
6460,Arts and Sciences
4379,Arts and Sciences
5583,Arts and Sciences
1882,Business
6134,Engineering
10569,Business
7773,Business
7711,Business
9081,Business
8170,Business
10184,Arts and Sciences
2387,Business
10345,Engineering
6398,Arts and Sciences
10537,Engineering
9350,Business
4789,Arts and Sciences
2362,Arts and Sciences
2661,Arts and Sciences
2403,Engineering
4124,Business
3199,Business
6494,Business
10512,Engineering
7863,Business
3253,Arts and Sciences
9835,Engineering
1881,Business
5465,Business
9527,Business
7090,Business
10627,Engineering
10090,Arts and Sciences
4799,Business
1844,Engineering
6072,Arts and Sciences
9950,Business
6964,Engineering
7523,Business
2952,Business
7056,Engineering
3254,Business
9475,Engineering
9595,Engineering
10130,Engineering
4492,Business
9851,Arts and Sciences
4341,Business
8257,Engineering
3158,Engineering
9482,Business
10002,Arts and Sciences
2314,Engineering
2038,Engineering
6161,Business
4733,Arts and Sciences
6283,Arts and Sciences
1364,Business
4645,Engineering
7572,Business
1625,Arts and Sciences
4165,Engineering
7565,Business
9497,Business
1485,Business
5958,Engineering
9530,Business
2606,Business
10779,Business
6288,Engineering
1901,Arts and Sciences
7366,Arts and Sciences
2474,Arts and Sciences
2269,Arts and Sciences
1749,Business
1066,Math
8040,Arts and Sciences
10588,Engineering
1846,Business
8528,Arts and Sciences
9285,Business
9645,Business
7787,Engineering
8479,Business
10143,Business
6269,Arts and Sciences
10349,Arts and Sciences
6328,Engineering
9472,Business
5041,Engineering
10402,Business
9876,Engineering
5159,Engineering
7812,Engineering
10073,Business
7534,Engineering
2936,Business
9294,Business
10775,Engineering
7036,Arts and Sciences
4604,Arts and Sciences
10729,Arts and Sciences
2528,Business
2153,Arts and Sciences
10047,Business
1402,Arts and Sciences
7043,Arts and Sciences
9680,Business
10831,Business
5091,Business
1911,Arts and Sciences
3023,Arts and Sciences
9207,Engineering
2796,Arts and Sciences
2512,Business
4063,Arts and Sciences
5252,Arts and Sciences
8351,Arts and Sciences
5234,Business
7882,Engineering
9193,Arts and Sciences
4932,Business
9254,Arts and Sciences
8360,Arts and Sciences
2911,Business
10244,Business
7353,Arts and Sciences
5885,Business
4368,Business
1673,Engineering
2225,Business
8085,Arts and Sciences
9102,Business
9103,Engineering
5617,Engineering
10686,Arts and Sciences
4160,Engineering
7928,Engineering
4657,Business
10861,Engineering
4005,Engineering
9461,Arts and Sciences
8564,Arts and Sciences
3292,Arts and Sciences
7836,Engineering
10710,Engineering
3552,Business
5671,Arts and Sciences
8515,Engineering
10605,Engineering
7398,Business
6903,Arts and Sciences
2169,Arts and Sciences
1618,Business
3060,Arts and Sciences
6989,Engineering
9813,Arts and Sciences
2947,Business
7333,Business
1879,Arts and Sciences
5951,Engineering
7341,Arts and Sciences
4450,Arts and Sciences
3775,Business
2239,Arts and Sciences
7877,Arts and Sciences
2881,Arts and Sciences
5646,Business
3697,Business
6021,Arts and Sciences
2091,Engineering
1594,Engineering
10623,Engineering
7219,Business
8258,Arts and Sciences
5074,Arts and Sciences
10229,Arts and Sciences
2478,Arts and Sciences
3727,Engineering
6506,Engineering
4352,Engineering
3782,Business
6113,Arts and Sciences
1617,Business
5933,Business
10363,Arts and Sciences
8349,Arts and Sciences
8493,Arts and Sciences
4268,Arts and Sciences
6381,Business
1991,Arts and Sciences
6433,Business
2532,Arts and Sciences
7405,Arts and Sciences
4080,Engineering
4025,Business
